participant,timept,ts,target_x,target_y,trial_number,gazeX_s,gazeY_s,trial_ts,occl_ts,unwrap_gaze_phase_R,unwrap_target_phase_R,phase_diff_unwrap,first_saccade
9,landing,119502.406113938,-12.722215661699252,4.5154863496942514,426,-7.713194726927519,5.517646225636654,2.8020050860213814,0.8739858225017088,5.333343902946212,5.0534483388698135,0.2798955640763987,FALSE
9,trial_start,119505.6941433895,-9.613918116939505,-9.477321250246506,427,-10.580853313450826,-9.92938558027208,1.3440156150027178,0,3.958743191124193,3.9341456450834564,0.024597546040736606,FALSE
9,launch,119505.976170546,-12.751726898078866,-4.431475496451194,427,-12.86119707795667,-6.109492317793888,1.626042771502398,0.28202715649968013,4.268913764549287,4.37792554559791,-0.10901178104862286,TRUE
9,landing,119506.02612842449,-13.060432582819104,-3.4160699770586214,427,-11.98011893894789,-2.5172639854266183,1.6760006499971496,0.33198503499443177,4.505281745981939,4.456561458133048,0.04872028784889171,TRUE
9,launch,119506.1441236855,-13.466024536234173,-0.9556088165169143,427,-12.079828923073947,-1.4972436642939626,1.7939959110080963,0.4499802960053785,4.58907213393689,4.641543311677054,-0.05247117774016452,FALSE
9,landing,119506.186147914,-13.499706543432058,-0.07040165193865278,427,-11.882943726076048,4.333255860640468,1.8360201395116746,0.4920045245089568,5.062065378679305,4.707173977118472,0.3548914015608329,FALSE
9,launch,119506.48013307752,-12.116436798595831,5.952997736926491,427,-11.571785608136416,5.760738852299955,2.130005303028156,0.7859896880254382,5.174296092808431,5.1690651850082805,0.005230907800150675,FALSE
9,landing,119506.522131938,-11.701555453640498,6.731994402097858,427,-7.349362745951213,7.541564339710598,2.172004163512611,0.827988548509893,5.5106937224146195,5.234454438701762,0.2762392837128571,FALSE
9,trial_start,119509.528154149,-6.848557937353817,-11.633553914956176,428,-8.552122906234834,-10.765937889383594,1.158028669990017,0,3.8128903644257024,3.6736545377744414,0.139235826651261,FALSE
9,launch,119509.8781507785,-11.916983442438937,-6.342529226647331,428,-11.640822643762256,-7.509967834344193,1.5080252994957846,0.3499966295057675,4.139437414922798,4.223294109100679,-0.08385669417788044,TRUE
9,landing,119509.92012654,-12.310343128277566,-5.540571824130358,428,-11.138285953957988,-0.8132185547458299,1.5500010609976016,0.3919723910075845,4.639507194492085,4.289473081733142,0.3500341127589426,TRUE
9,launch,119510.43613080551,-12.501420620110157,5.094802453950455,428,-11.064750172030493,1.1661642621023947,2.0660053265019087,0.9079766565118916,4.817395860309164,5.099376592273992,-0.2819807319648282,FALSE
9,landing,119510.466142491,-12.245628997555585,5.6827763490301155,428,-10.260225106692642,3.6855948712514683,2.096017011994263,0.9379883420042461,5.057246697977979,5.146878179279618,-0.08963148130163923,FALSE
9,launch,119510.780155406,-8.092677828437076,10.805176652263015,428,-9.943982401516504,5.3898049965890005,2.410029926992138,1.2520012570021208,5.209082360483583,5.640348190579215,-0.431265830095632,FALSE
9,landing,119510.8101207415,-7.57628014791715,11.173356892361923,428,-7.315617703479415,8.162965470747364,2.4399952624953585,1.2819665925053414,5.552475794952774,5.687331909447097,-0.13485611449432255,FALSE
9,trial_start,119513.8681517925,-11.818182527027119,-6.525143561576657,429,-12.105285838528006,-6.479978519005694,1.260016052503488,0,4.2209005421804004,4.207913840421506,0.01298670175889427,FALSE
9,launch,119514.09016186,-13.336163143031635,-2.0949819892856825,429,-13.278444706308207,-3.5913622230809423,1.4820261200075038,0.22201006750401575,4.448243253223518,4.5565720611761025,-0.10832880795258415,TRUE
9,landing,119514.1541630485,-13.478727009743475,-0.754949230687823,429,-11.506725488751666,2.6120034944091426,1.5460273085045628,0.2860112560010748,4.935604317510478,4.656437016569302,0.27916730094117614,TRUE
9,launch,119514.24213518099,-13.453020396163538,1.1228171937295788,429,-11.497977453669117,3.7194588842259204,1.633999440993648,0.37398338849016,5.025252810781817,4.795658079204873,0.22959473157694354,FALSE
9,landing,119514.27814928551,-13.369987029931465,1.8689107642244096,429,-9.036547088056974,10.076593465865255,1.6700135455175769,0.40999749301408883,5.55214878373114,4.851273104280617,0.7008756794505233,FALSE
9,launch,119514.564249481,-11.225574393753263,7.4986131394817095,429,-8.75068862568395,11.963109922317253,1.956113741005538,0.69609768850205,5.651647478641189,5.301309746910109,0.35033773173108074,FALSE
9,landing,119514.6021432635,-10.760773376737356,8.151859314419784,429,-4.263275008426309,11.83949580755187,1.9940075235062977,0.7339914710028097,5.9375507303367385,5.360706696768473,0.5768440335682659,FALSE
9,launch,119515.044142123,-3.05308220244297,13.150122355447355,429,-3.4485964832861,12.552046732800374,2.4360063830099534,1.1759903305064654,6.015057338518969,6.055055604038979,-0.03999826552001018,FALSE
9,landing,119515.0721416235,-2.4688330788643684,13.272102869683867,429,-1.7946960660771714,12.180946374977474,2.4640058835066156,1.2039898310031276,6.1369014177036405,6.0992706431480785,0.03763077455556196,FALSE
9,trial_start,119518.64620030051,-10.177225275393141,8.869473979744791,430,-10.216528793201443,9.292610911978347,1.600063243007753,0,5.450464293967466,5.429234474503483,0.021229819463982835,FALSE
9,launch,119518.8821375635,-6.267249804267796,11.957047644730057,430,-7.085159851086116,11.843833374849241,1.836000505994889,0.2359372629871359,5.744079274106742,5.800407287773685,-0.056328013666942844,TRUE
9,landing,119518.9121459565,-5.69203268085936,12.241064602125082,430,-4.687647786375757,11.123023698974539,1.8660088990000077,0.2659456559922546,5.8843368737610575,5.84793182291065,0.03640505085040768,TRUE
9,launch,119518.9961532615,-4.036222544607644,12.882241804981817,430,-4.106524044387201,11.210957336312642,1.9500162039912539,0.3499529609835008,5.932067667055035,5.9795564975617275,-0.04748883050669228,FALSE
9,landing,119519.026130345,-3.4280493225716526,13.057271935310766,430,-0.22736343070779874,10.080125195142728,1.979993287488469,0.3799300444807159,6.260633515353164,6.0264400465627,0.23419346879046365,FALSE
